ID,Education,Age,DaysAsCustomer,Marital_Status,Kidhome,Teenhome,Country,Recency,Purchases,Spent_percent, Income ,CampaingsAccepted,Complain,Spent
679,PhD,66,4026,Married,1,1,Spain,49,6,0.0028246928704008,37633.0,0,0,38
8876,PhD,60,4069,Together,1,1,Spain,49,13,0.0112987714816034,33629.0,0,0,152
10827,PhD,56,4070,Married,1,1,Australia,49,11,0.0108527673441717,36947.0,0,0,146
7300,Graduation,71,3379,Divorced,0,1,India,50,19,0.0397687022543279,69142.0,1,0,535
4268,Graduation,64,3399,Married,0,1,USA,50,9,0.0117447756190351,53154.0,0,0,158
4603,PhD,63,3528,Married,0,1,Spain,50,21,0.0487631190258674,65695.0,0,0,656
8659,PhD,71,3538,Together,0,1,Germany,50,27,0.0771587157756866,69805.0,0,0,1038
10708,2n Cycle,45,3562,Single,1,0,Spain,50,5,0.0024530227558744,36975.0,0,0,33
1176,Graduation,50,3659,Married,1,0,Spain,50,4,0.0018583505726321,26228.0,0,0,25
10380,Master,51,3661,Married,1,0,India,50,7,0.0078794064279602,37787.0,0,0,106
7037,PhD,49,3701,Married,1,0,Saudi Arabia,50,17,0.0298079431850196,37087.0,0,0,401
11096,2n Cycle,71,3704,Together,0,1,Spain,50,12,0.0172454933140263,57247.0,0,0,232
6374,PhD,69,3787,Married,0,1,Spain,50,16,0.0220772048028698,36930.0,0,0,297
5552,Master,60,3791,Divorced,1,1,Saudi Arabia,50,17,0.0217798687112487,48721.0,0,0,293
2245,Master,54,3812,Married,1,1,Spain,50,10,0.0103324291838347,43641.0,0,0,139
6200,Graduation,72,3826,Married,0,1,Spain,50,23,0.0669749546376625,75903.0,0,0,901
9904,Graduation,67,3836,Married,0,1,Canada,50,28,0.0775303858902131,71391.0,0,0,1043
10031,PhD,47,3883,Married,1,1,Saudi Arabia,50,12,0.0039397032139801,16927.0,0,0,53
6642,Graduation,62,3901,Divorced,2,1,Saudi Arabia,50,11,0.0075820703363391,27215.0,0,0,102
10882,Graduation,47,3976,Married,0,1,Spain,50,17,0.0680156309583365,53858.0,0,0,915
5636,Graduation,60,3976,Single,0,0,India,50,8,0.0124137818251827,30983.0,0,0,167
8692,Graduation,71,4034,Together,1,1,Spain,50,16,0.0178401654972685,43462.0,0,0,240
8091,Graduation,67,4044,Married,0,1,India,50,17,0.0822134293332461,63943.0,0,0,1106
8080,Graduation,37,4060,Single,0,0,India,50,4,0.0016353485039162,26816.0,0,0,22
8370,2n Cycle,47,4075,Together,0,1,Canada,50,18,0.0861531325472262,75484.0,0,0,1159
4550,Master,57,3384,Together,0,1,Spain,51,6,0.0052777156262752,33564.0,0,0,71
3381,Master,70,3400,Married,1,1,Canada,51,8,0.0066900620614757,54348.0,0,0,90
10556,Graduation,64,3415,Married,0,1,Spain,51,17,0.0266115802000923,54984.0,1,0,358
9467,Graduation,39,3428,Single,1,0,Spain,51,5,0.0014866804581057,34738.0,0,0,20
2891,Graduation,60,3633,Divorced,0,1,USA,51,23,0.0689819732561052,68118.0,0,0,928
5011,Graduation,60,3633,Divorced,0,1,Spain,51,23,0.0689819732561052,68118.0,0,0,928
8140,Graduation,50,3648,Together,1,0,Australia,51,10,0.0070617321760021,22682.0,0,0,95
11039,Graduation,48,3664,Married,0,1,Spain,51,13,0.0231178811235438,51948.0,0,0,311
78,Graduation,54,3666,Married,1,0,Spain,51,5,0.0027503588474955,25293.0,0,0,37
5517,Graduation,54,3666,Married,1,0,Australia,51,5,0.0027503588474955,25293.0,0,0,37
5290,PhD,59,3698,Married,1,1,Canada,51,16,0.0207391923905747,41551.0,0,0,279
4128,PhD,61,3723,Together,0,1,Saudi Arabia,51,20,0.0538921666063322,56067.0,0,0,725
8534,Graduation,71,3727,Married,0,2,Spain,51,28,0.0737393507220435,67433.0,1,0,992
9592,Graduation,40,3743,Together,1,0,Spain,51,7,0.0024530227558744,22010.0,0,0,33
8957,2n Cycle,71,3763,Single,1,1,Saudi Arabia,51,22,0.0832541056539201,64831.0,0,0,1120
9308,Graduation,69,3793,Married,0,0,Saudi Arabia,51,14,0.0725500063555589,62820.0,0,0,976
544,Graduation,69,3793,Married,0,0,Spain,51,14,0.0725500063555589,62820.0,0,0,976
5989,2n Cycle,64,3818,Divorced,0,1,Canada,51,24,0.1171504200987304,78353.0,0,0,1576
635,Master,57,3846,Married,1,1,Spain,51,25,0.0453437539722243,57183.0,0,0,610
6673,Graduation,58,3846,Single,0,0,USA,51,7,0.0095890889547818,23478.0,0,0,129
1710,Graduation,45,3858,Single,1,0,Spain,51,18,0.0207391923905747,30168.0,0,0,279
523,Graduation,34,3893,Married,1,0,Spain,51,7,0.0055007176949911,37155.0,0,0,74
8977,Basic,38,3912,Single,0,0,Spain,51,4,0.0017840165497268,16581.0,0,0,24
9736,Graduation,43,3931,Married,1,1,USA,51,9,0.0071360661989074,41850.0,0,0,96
1544,Master,56,3933,Divorced,0,0,Canada,51,17,0.140714305359706,81380.0,0,0,1893
6575,Graduation,42,3989,Together,1,1,Saudi Arabia,51,25,0.0454924220180349,56386.0,0,0,612
6147,Graduation,52,3998,Divorced,1,0,Germany,51,4,0.002081352641348,25818.0,0,0,28
6354,Graduation,39,4046,Together,1,0,Spain,51,6,0.0034936990765484,15345.0,0,0,47
4769,Master,46,3390,Together,1,1,Spain,52,23,0.0366466732923059,57954.0,1,0,493
7540,Graduation,71,3414,Married,0,1,Spain,52,13,0.0200701861844271,50300.0,0,0,270
5247,PhD,68,3429,Married,1,1,Spain,52,7,0.0033450310307378,38725.0,0,0,45
5987,2n Cycle,34,3435,Together,1,0,Spain,52,7,0.0031963629849272,10404.0,0,0,43
9960,Basic,32,3439,Single,1,0,Saudi Arabia,52,4,0.001040676320674,26868.0,0,0,14
10972,Graduation,74,3490,Widow,0,0,Spain,52,14,0.0697996475080633,72298.0,2,0,939
1399,Graduation,65,3538,Married,0,0,Spain,52,20,0.112616044701508,72905.0,1,0,1515
2698,Graduation,47,3613,Single,0,1,USA,52,17,0.0308486195056936,47025.0,0,0,415
6340,Graduation,38,3624,Single,1,0,Saudi Arabia,52,6,0.0019326845955374,29938.0,0,0,26
4107,PhD,75,3643,Together,0,2,Spain,52,16,0.0315919597347464,46681.0,0,0,425
10906,PhD,75,3643,Together,0,2,Saudi Arabia,52,16,0.0315919597347464,46681.0,0,0,425
2557,Master,53,3683,Single,1,0,Spain,52,5,0.0021556866642532,29548.0,1,0,29
8786,Master,67,3778,Married,0,1,Germany,52,18,0.0334503103073786,62058.0,0,0,450
6119,PhD,60,3794,Single,1,1,Spain,52,4,0.0012636783893898,36736.0,0,0,17
2980,Master,71,3843,Single,1,1,Canada,52,10,0.002601690801685,8820.0,0,0,35
3850,Basic,60,3948,Together,0,1,India,52,5,0.0031963629849272,14918.0,0,0,43
1077,Graduation,49,3950,Together,0,0,Spain,52,15,0.0758207033633915,56715.0,0,0,1020
9733,Basic,45,4037,Together,1,0,India,52,5,0.0059467218324228,24882.0,1,0,80
8462,Basic,45,4037,Together,1,0,Spain,52,5,0.0059467218324228,24882.0,1,0,80
4764,Master,71,4058,Together,1,1,Saudi Arabia,52,12,0.0125624498709933,40442.0,0,0,169
2223,2n Cycle,58,4074,Divorced,0,1,Spain,52,33,0.1357339258250519,64176.0,0,0,1826
7788,PhD,40,3404,Married,1,0,Spain,53,4,0.0007433402290528,23536.0,0,0,10
5827,Graduation,65,3453,Divorced,1,1,Saudi Arabia,53,11,0.0046087094201277,35246.0,0,0,62
2958,Graduation,45,3504,Married,2,0,Spain,53,10,0.0042370393056012,28442.0,0,0,57
4954,Graduation,67,3538,Married,1,1,Spain,53,17,0.0196985160699007,48195.0,0,0,265
3139,2n Cycle,41,3560,Single,0,0,Saudi Arabia,53,19,0.1525334150016465,74116.0,1,0,2052
9952,Master,76,3579,Together,0,0,Saudi Arabia,53,17,0.0821390953103408,78093.0,0,0,1105
8180,Master,71,3605,Divorced,1,1,USA,53,15,0.0230435471006386,59354.0,0,0,310
3276,2n Cycle,47,3626,Together,1,0,Saudi Arabia,53,7,0.0057980537866122,36301.0,0,0,78
4994,Master,80,3650,Single,0,0,Spain,53,26,0.1289695297406708,77598.0,1,0,1735
3598,Graduation,51,3781,Married,0,1,Spain,53,22,0.0450464178806032,62710.0,0,0,606
945,Graduation,58,3782,Together,0,1,Spain,53,9,0.009886425046403,36317.0,0,0,133
5048,PhD,52,3793,Single,2,0,Saudi Arabia,53,7,0.0097377570005924,42767.0,0,0,131
6214,Master,41,3829,Married,1,0,Spain,53,6,0.0058723878095175,43815.0,0,0,79
6230,Graduation,52,3878,Divorced,1,1,Spain,53,14,0.014049130329099,44421.0,0,0,189
2968,PhD,80,3892,Divorced,0,0,Australia,53,24,0.0670492886605678,48948.0,1,0,902
8800,PhD,80,3892,Divorced,0,0,Saudi Arabia,53,24,0.0670492886605678,48948.0,1,0,902
1907,Master,73,4018,Divorced,0,1,Spain,53,26,0.1097913518311071,63120.0,0,0,1477
10478,PhD,73,4019,Married,1,1,Saudi Arabia,53,23,0.0470534364990459,55517.0,0,0,633
4188,Graduation,66,4064,Single,0,1,Australia,53,14,0.0263142441084711,36864.0,0,0,354
2225,Graduation,46,3401,Divorced,0,0,Australia,54,21,0.1201981150378471,82582.0,2,0,1617
4790,Graduation,65,3406,Divorced,0,1,Spain,54,13,0.064521931881788,79803.0,0,0,868
1131,PhD,56,3464,Single,0,1,Saudi Arabia,54,7,0.0070617321760021,52569.0,0,0,95
202,PhD,75,3464,Widow,0,0,India,54,17,0.0917281842651226,82032.0,0,0,1234
9589,PhD,75,3464,Widow,0,0,India,54,17,0.0917281842651226,82032.0,0,0,1234
3900,Graduation,51,3471,Married,0,1,Canada,54,21,0.0571628636141648,65685.0,0,0,769
9958,Graduation,51,3471,Married,0,1,Australia,54,21,0.0571628636141648,65685.0,0,0,769
8955,PhD,66,3512,Together,0,2,Spain,54,5,0.003642367122359,40451.0,1,0,49
10033,2n Cycle,50,3515,Divorced,1,0,Germany,54,5,0.0028246928704008,31163.0,0,0,38
5751,2n Cycle,50,3515,Divorced,1,0,Canada,54,5,0.0028246928704008,31163.0,0,0,38
3308,Graduation,71,3556,Married,1,1,Saudi Arabia,54,9,0.0069873981530968,35704.0,0,0,94
7297,Graduation,50,3564,Single,1,0,Saudi Arabia,54,11,0.0042370393056012,7500.0,0,0,57
8008,Graduation,40,3581,Together,1,0,Spain,54,7,0.008845748725729,36075.0,0,0,119
1232,PhD,41,3626,Together,0,0,Germany,54,17,0.0924715244941755,70038.0,0,0,1244
2345,PhD,41,3626,Together,0,0,Australia,54,17,0.0924715244941755,70038.0,0,0,1244
1628,Graduation,52,3627,Together,0,0,Saudi Arabia,54,17,0.0713606619890743,71796.0,0,0,960
5081,2n Cycle,56,3631,Together,1,1,Spain,54,5,0.0034936990765484,47821.0,0,0,47
839,PhD,48,3656,Married,1,0,Spain,54,9,0.0126367838938985,45503.0,0,0,170
3706,Graduation,45,3691,Single,1,0,Spain,54,7,0.0069873981530968,28647.0,1,0,94
5154,Master,51,3701,Divorced,1,0,Spain,54,6,0.0040140372368854,37760.0,0,0,54
8584,PhD,71,3765,Together,0,0,Spain,54,17,0.0865991366846579,85431.0,0,0,1165
6583,2n Cycle,68,3770,Married,0,0,Spain,54,21,0.0729216764700853,72635.0,1,0,981
3433,2n Cycle,68,3770,Married,0,0,Spain,54,21,0.0729216764700853,72635.0,1,0,981
10486,Graduation,75,3775,Married,0,0,Spain,54,17,0.0735906826762329,77142.0,0,0,990
8687,Graduation,45,3798,Together,0,1,India,54,16,0.0361263351319689,53172.0,0,0,486
7842,Graduation,55,3834,Single,1,1,Spain,54,9,0.0055007176949911,36065.0,0,0,74
3749,Graduation,50,3863,Together,0,0,Canada,54,24,0.1174477561903515,73926.0,0,0,1580
1331,Graduation,46,3922,Single,1,0,Australia,54,7,0.0053520496491805,35790.0,0,0,72
5995,Graduation,61,3937,Divorced,1,1,Spain,54,20,0.0285442647956297,39552.0,0,0,384
8985,2n Cycle,59,3981,Together,0,1,Spain,54,32,0.0900185017383011,68316.0,0,0,1211
2798,PhD,46,3983,Together,0,0,Saudi Arabia,54,26,0.0921741884025544,102160.0,3,0,1240
7108,Master,58,4038,Widow,1,1,Saudi Arabia,54,18,0.0262399100855658,51390.0,0,0,353
2781,Graduation,42,3385,Single,0,0,Saudi Arabia,55,17,0.1332065690462721,72066.0,2,0,1792
3623,Graduation,47,3397,Together,1,0,India,55,10,0.0033450310307378,21675.0,0,0,45
194,Graduation,58,3399,Married,1,1,Spain,55,5,0.0030476949391167,48006.0,0,0,41
10833,Graduation,48,3415,Married,0,1,Spain,55,27,0.0723270042868431,65106.0,1,0,973
2315,Graduation,63,3449,Divorced,0,1,Spain,55,6,0.0071360661989074,58401.0,0,0,96
6336,Graduation,63,3463,Married,1,1,Saudi Arabia,55,10,0.0035680330994537,29315.0,0,0,48
10738,Master,72,3683,Single,1,1,Australia,55,6,0.0048317114888435,49389.0,0,0,65
8286,PhD,58,3692,Together,0,1,Saudi Arabia,55,8,0.0090687507944448,51717.0,1,0,122
2166,2n Cycle,63,3731,Widow,1,1,Saudi Arabia,55,4,0.0017096825268215,46779.0,0,0,23
10691,Master,63,3759,Married,1,1,Spain,55,5,0.0031963629849272,28520.0,0,0,43
9739,Graduation,60,3905,Single,0,1,Spain,55,8,0.0084740786112025,34377.0,0,0,114
1829,PhD,62,3905,Divorced,0,1,Spain,55,21,0.0915795162193121,54959.0,1,0,1232
6260,Master,68,3966,Together,0,0,Australia,55,27,0.1454716828256443,82384.0,1,0,1957
10448,Graduation,67,3994,Single,0,1,Spain,55,18,0.0280239266352927,46998.0,1,0,377
1343,Graduation,55,4020,Together,1,1,USA,55,22,0.0435597374224974,58554.0,0,0,586
4749,Graduation,55,4020,Together,1,1,India,55,22,0.0435597374224974,58554.0,0,0,586
531,PhD,69,4024,Divorced,0,1,Spain,55,33,0.123543146068585,57333.0,0,0,1662
6905,Graduation,29,4055,Together,0,0,Spain,55,21,0.0746313589969069,80685.0,0,0,1004
1045,Graduation,58,4061,Together,0,1,Spain,55,13,0.0207391923905747,52117.0,0,0,279
4012,PhD,51,4066,Together,0,1,Germany,55,23,0.0911335120818804,62220.0,0,0,1226
5529,PhD,77,3398,Together,2,1,Canada,56,22,0.0330043061699469,64014.0,1,0,444
4001,PhD,77,3398,Together,2,1,Saudi Arabia,56,22,0.0330043061699469,64014.0,1,0,444
10420,Master,68,3434,Divorced,0,1,USA,56,10,0.0165021530849734,46390.0,0,0,222
7723,Graduation,44,3437,Together,0,0,Germany,56,21,0.1070409929836115,75507.0,0,0,1440
2963,Graduation,44,3437,Together,0,0,Australia,56,21,0.1070409929836115,75507.0,0,0,1440
10634,Master,72,3450,Married,0,0,Spain,56,15,0.030179613299546,59412.0,0,0,406
5180,PhD,55,3451,Divorced,0,1,Spain,56,10,0.0110757694128875,50616.0,0,0,149
6866,Master,54,3477,Together,1,1,Saudi Arabia,56,5,0.0025273567787797,35924.0,0,0,34
1328,2n Cycle,41,3512,Married,0,1,Saudi Arabia,56,20,0.0507701376443102,57937.0,0,0,683
1139,PhD,39,3522,Married,0,0,Spain,56,22,0.1123930426327921,73356.0,3,0,1512
4961,Master,49,3538,Together,1,0,Spain,56,11,0.0045343753972224,21255.0,0,0,61
5177,Master,49,3578,Married,0,1,Saudi Arabia,56,16,0.0294362730704931,58494.0,0,0,396
2075,Graduation,54,3606,Married,0,0,Saudi Arabia,56,16,0.0778277219818342,72460.0,0,0,1047
3428,PhD,32,3645,Together,0,0,Spain,56,24,0.1187857686026467,68682.0,0,0,1598
4500,PhD,32,3645,Together,0,0,Spain,56,24,0.1187857686026467,68682.0,0,0,1598
7369,Master,42,3649,Married,1,0,Spain,56,7,0.0046087094201277,36959.0,0,0,62
4381,PhD,52,3694,Married,1,1,Spain,56,17,0.0174684953827421,46463.0,0,0,235
9964,Graduation,44,3705,Single,0,1,Spain,56,15,0.0315176257118411,61825.0,0,0,424
1630,Graduation,44,3705,Single,0,1,Spain,56,15,0.0315176257118411,61825.0,0,0,424
5012,Graduation,34,3739,Married,1,0,Spain,56,5,0.0025273567787797,28691.0,0,0,34
6918,Graduation,34,3739,Married,1,0,Spain,56,5,0.0025273567787797,28691.0,0,0,34
7822,Graduation,47,3769,Together,0,1,Spain,56,20,0.0492091231632992,54058.0,0,0,662
10156,Graduation,48,3770,Single,0,1,Spain,56,20,0.0919511863338385,84196.0,0,0,1237
3033,Master,60,3793,Together,0,0,Australia,56,11,0.0236382192838808,38620.0,0,0,318
4119,Master,60,3793,Together,0,0,Germany,56,11,0.0236382192838808,38620.0,0,0,318
11110,Graduation,50,3821,Single,1,0,India,56,0,0.0003716701145264,3502.0,0,0,5
332,Graduation,66,3843,Married,0,1,Spain,56,14,0.0204418562989536,47743.0,1,0,275
737,PhD,74,3862,Married,0,0,Spain,56,15,0.1658392051016926,80360.0,3,0,2231
10319,Graduation,52,3867,Married,0,1,Spain,56,22,0.0955935534561975,66303.0,1,0,1286
2683,Graduation,54,3891,Married,0,2,Canada,56,26,0.0676439608438101,52413.0,0,0,910
3445,Graduation,67,3907,Single,0,0,Saudi Arabia,56,23,0.0711376599203585,60714.0,0,0,957
10913,Master,39,3950,Single,1,0,Spain,56,4,0.0020070186184427,31385.0,1,0,27
4427,2n Cycle,28,4028,Single,0,0,Spain,56,28,0.1014659412657151,83257.0,2,1,1365
8717,PhD,48,4034,Married,0,1,India,56,28,0.1364029320311994,80427.0,0,0,1835
2066,Graduation,74,4047,Together,0,1,Spain,56,7,0.0084740786112025,38823.0,0,0,114
3340,Graduation,46,4060,Married,1,0,Canada,56,20,0.0324096339867046,42014.0,0,0,436
8685,Graduation,46,4060,Married,1,0,Saudi Arabia,56,20,0.0324096339867046,42014.0,0,0,436
4149,PhD,75,3426,Together,0,0,Spain,57,21,0.1002022628763252,76140.0,0,0,1348
8726,2n Cycle,59,3440,Divorced,1,1,Canada,57,13,0.0129341199855197,41713.0,0,0,174
2295,PhD,69,3526,Married,0,1,Saudi Arabia,57,22,0.0613255688968608,62670.0,0,0,825
3283,2n Cycle,51,3540,Married,0,1,Spain,57,22,0.0675696268209048,70932.0,0,0,909
1915,PhD,72,3578,Married,0,0,Germany,57,20,0.1120213725182657,78939.0,0,0,1507
800,Graduation,63,3682,Together,1,1,Saudi Arabia,57,6,0.0023786887329691,44512.0,0,0,32
9166,Graduation,55,3703,Married,0,1,Spain,57,23,0.0655626082024621,63967.0,0,0,882
5147,Graduation,75,3714,Single,0,0,Spain,57,27,0.105851648617127,90842.0,0,0,1424
13,PhD,76,3721,Widow,0,1,Saudi Arabia,57,6,0.0023786887329691,25358.0,0,0,32
8724,Graduation,41,3756,Single,1,0,Spain,57,7,0.0034193650536431,28567.0,0,0,46
9381,Graduation,45,3761,Married,1,1,Australia,57,23,0.0450464178806032,66373.0,0,0,606
9384,Graduation,45,3761,Married,1,1,Australia,57,23,0.0450464178806032,66373.0,0,0,606
3560,Graduation,71,3792,Together,0,0,Germany,57,20,0.1170017520529198,83844.0,1,0,1574
241,Graduation,71,3792,Together,0,0,Spain,57,20,0.1170017520529198,83844.0,1,0,1574
7521,Graduation,71,3792,Together,0,0,Canada,57,20,0.1170017520529198,83844.0,1,0,1574
9799,PhD,55,3796,Divorced,1,1,Spain,57,19,0.0871938088679002,83664.0,0,0,1173
5123,Master,72,3819,Married,0,0,Spain,57,7,0.0106297652754558,27450.0,0,0,143
448,PhD,45,3864,Single,1,0,Spain,57,21,0.0590955482097022,54880.0,0,0,795
4837,PhD,58,3877,Married,0,1,Spain,57,28,0.0970058998913979,71322.0,0,0,1305
9365,PhD,47,3933,Single,0,1,Spain,57,24,0.0949245472500499,60000.0,0,0,1277
8932,Master,54,3987,Together,0,1,Saudi Arabia,57,25,0.1138053890679925,65176.0,0,0,1531
7055,PhD,71,4007,Together,0,1,Canada,57,26,0.0758950373862968,61010.0,0,0,1021
3537,Graduation,42,4060,Together,1,0,Spain,57,10,0.0058723878095175,31089.0,0,0,79
9081,Graduation,35,3421,Single,1,0,Spain,58,5,0.0018583505726321,20518.0,0,0,25
4988,PhD,75,3435,Married,1,1,Saudi Arabia,58,9,0.0046087094201277,34469.0,0,0,62
1050,Graduation,71,3439,Married,0,0,Germany,58,8,0.0048317114888435,28332.0,0,0,65
5610,Graduation,58,3448,Together,1,1,India,58,6,0.0026760248245902,33456.0,0,0,36
3526,PhD,55,3532,Married,1,1,Spain,58,6,0.0028246928704008,38443.0,0,0,38
5136,Graduation,50,3542,Single,0,1,Canada,58,28,0.059318550278418,65333.0,2,0,798
1411,Graduation,71,3610,Divorced,0,0,Spain,58,16,0.0698739815309686,82623.0,0,0,940
701,Graduation,52,3614,Married,0,1,Spain,58,18,0.0876398130053319,73691.0,1,0,1179
6203,Graduation,76,3688,Together,0,0,Spain,58,26,0.1288951957177656,74485.0,0,0,1734
7192,Graduation,68,3819,Together,0,1,Spain,58,18,0.0405120424833807,65748.0,0,1,545
5181,Basic,41,3845,Single,1,0,Spain,58,4,0.0017840165497268,24367.0,0,0,24
9220,Graduation,52,3907,Single,0,0,Spain,58,20,0.1462893570776025,91700.0,0,0,1968
7734,Graduation,30,3936,Absurd,0,0,Australia,58,22,0.0903901718528275,79244.0,2,0,1216
10446,PhD,66,3978,Married,0,0,Canada,58,17,0.0541895026979533,82017.0,3,0,729
5524,Graduation,66,4042,Single,0,0,USA,58,25,0.1201981150378471,58138.0,0,0,1617
3830,Master,70,3445,Married,0,2,Canada,59,16,0.0341193165135261,59354.0,0,0,459
5186,PhD,68,3488,Married,0,1,Canada,59,22,0.0543381707437639,58482.0,1,0,731
8514,Graduation,47,3542,Together,1,0,Spain,59,5,0.0014866804581057,29478.0,0,0,20
7165,Graduation,51,3629,Together,0,1,Spain,59,22,0.0611769008510502,64474.0,0,0,823
10236,Master,48,3665,Single,1,0,Saudi Arabia,59,7,0.0047573774659382,31160.0,0,0,64
2392,Graduation,51,3714,Married,1,1,Spain,59,8,0.0075820703363391,40321.0,0,0,102
1920,Graduation,51,3714,Married,1,1,Spain,59,8,0.0075820703363391,40321.0,0,0,102
3673,Graduation,52,3729,Single,0,1,Saudi Arabia,59,26,0.0579062038432176,55239.0,0,0,779
1453,PhD,80,3737,Widow,0,0,Spain,59,27,0.0787940642796029,57513.0,0,0,1060
4518,Graduation,44,3814,Together,0,1,Canada,59,27,0.0868964727762791,85693.0,0,0,1169
8969,Graduation,46,3908,Married,0,1,Saudi Arabia,59,25,0.0848151201349311,71855.0,0,0,1141
387,Basic,47,3972,Married,0,0,USA,59,6,0.0045343753972224,7500.0,0,0,61
1079,PhD,52,4000,Married,0,1,India,59,19,0.0807267488751404,71969.0,1,0,1086
164,PhD,46,4003,Married,0,0,Spain,59,13,0.0199958521615218,28973.0,0,0,269
3434,Graduation,72,3427,Single,0,0,Spain,60,19,0.0993102546014618,80872.0,0,0,1336
5721,PhD,67,3428,Married,0,0,Canada,60,24,0.1164070798696775,84117.0,1,0,1566
8418,2n Cycle,65,3470,Single,1,1,Germany,60,7,0.0045343753972224,38741.0,0,0,61
5300,Master,50,3560,Married,1,0,Spain,60,6,0.00520338160337,38961.0,0,0,70
10424,Graduation,55,3581,Single,0,0,Saudi Arabia,60,18,0.0962625596623451,75922.0,0,0,1295
11171,Master,58,3640,Married,2,1,Australia,60,21,0.0305512834140724,56962.0,0,0,411
1600,Master,58,3640,Married,2,1,Saudi Arabia,60,21,0.0305512834140724,56962.0,0,0,411
7851,Graduation,74,3659,Widow,0,0,Spain,60,22,0.0688333052102946,70165.0,0,0,926
10701,Graduation,50,3670,Married,0,0,USA,60,28,0.0900185017383011,65308.0,2,0,1211
891,Master,72,3674,Together,1,1,Spain,60,4,0.0008176742519581,29298.0,0,0,11
6912,PhD,56,3692,Married,0,2,Spain,60,22,0.0573858656828806,63246.0,0,0,772
5967,Graduation,71,3725,Together,1,1,Germany,60,9,0.00520338160337,33402.0,0,0,70
2109,Graduation,33,3811,Single,0,0,Spain,60,28,0.1147717313657613,96843.0,1,0,1544
6292,PhD,37,3835,Married,0,0,Germany,60,18,0.1354365897334307,82333.0,1,0,1822
8537,Graduation,74,3866,Widow,0,0,Spain,60,21,0.1062233187316534,72643.0,1,0,1429
9576,PhD,41,3882,Together,1,0,Spain,60,11,0.0118191096419404,32313.0,0,0,159
5935,Master,67,3931,Single,0,1,India,60,23,0.0567911934996383,55284.0,0,0,764
10264,Graduation,44,4006,Divorced,1,0,Saudi Arabia,60,6,0.0023043547100638,15287.0,1,0,31
234,Graduation,44,4006,Divorced,1,0,Spain,60,6,0.0023043547100638,15287.0,1,0,31
3202,PhD,36,4015,Married,0,0,Saudi Arabia,60,19,0.0929175286316072,51563.0,2,0,1250
1103,Master,47,4017,Married,1,0,Australia,60,20,0.1526077490245518,81929.0,2,0,2053
610,PhD,70,4070,Together,1,1,Australia,60,23,0.0356803309945371,53593.0,0,0,480
4480,Master,50,3491,Married,0,1,Saudi Arabia,61,19,0.0298079431850196,60432.0,0,0,401
10660,Master,66,3547,Married,1,1,Spain,61,17,0.0325583020325151,66726.0,1,0,438
9353,Graduation,64,3553,Single,0,1,India,61,16,0.0739623527907593,62450.0,1,0,995
4120,2n Cycle,48,3573,Single,1,0,India,61,13,0.0274292544520504,49514.0,0,0,369
2836,PhD,51,3665,Married,1,0,Germany,61,4,0.0014123464352004,43269.0,0,0,19
9579,PhD,64,3736,Married,2,1,Canada,61,9,0.0078794064279602,33762.0,0,0,106
5841,Graduation,57,3745,Together,0,1,Spain,61,26,0.0618459070571977,60894.0,0,0,832
3174,Graduation,64,3782,Together,0,1,Spain,61,20,0.1454716828256443,87771.0,4,0,1957
5536,Graduation,64,3782,Together,0,1,Canada,61,20,0.1454716828256443,87771.0,4,0,1957
2061,Graduation,68,3793,Married,0,1,Spain,61,7,0.0073590682676232,50737.0,1,0,99
8477,Graduation,67,3854,Divorced,2,1,Spain,61,5,0.002081352641348,26150.0,0,0,28
640,Graduation,72,3854,Married,0,1,Spain,61,25,0.0762667075008232,57304.0,0,0,1026
3828,Graduation,72,3876,Married,0,1,Spain,61,28,0.0986412483953142,71107.0,0,0,1327
4093,Master,48,3882,Together,1,1,Canada,61,19,0.0324096339867046,53253.0,0,0,436
8624,Graduation,65,3887,Married,0,0,Saudi Arabia,61,18,0.0689819732561052,81320.0,0,0,928
2802,2n Cycle,31,3940,Married,0,0,Australia,61,18,0.0714349960119796,87000.0,0,0,961
368,Graduation,49,3956,Married,0,1,India,61,14,0.0215568666425328,40049.0,0,0,290
3599,Graduation,53,3959,Married,0,1,Spain,61,23,0.1088250095333384,63684.0,0,0,1464
3389,Graduation,53,3963,Married,0,1,Spain,61,34,0.1139540571138031,69016.0,0,0,1533
10710,Graduation,44,4048,Married,0,1,Spain,61,4,0.0013380124122951,7500.0,0,0,18
7118,Graduation,66,4076,Married,0,1,Canada,61,22,0.1135823869992767,73803.0,1,0,1528
4937,2n Cycle,50,3398,Married,1,1,Spain,62,5,0.0032706970078325,46094.0,0,0,44
1127,PhD,50,3410,Married,0,0,Spain,62,20,0.1455460168485496,85844.0,1,0,1958
833,Master,68,3470,Married,1,1,Spain,62,9,0.0053520496491805,38452.0,0,0,72
3565,Master,68,3470,Married,1,1,Spain,62,9,0.0053520496491805,38452.0,0,0,72
6086,Graduation,68,3597,Married,0,0,Australia,62,24,0.1025809516092944,80395.0,1,0,1380
1763,Graduation,35,3716,Together,0,0,Canada,62,29,0.1876190738129414,87679.0,3,0,2524
4697,Master,74,3760,Divorced,0,0,Saudi Arabia,62,16,0.0289902689330614,35416.0,0,0,390
182,PhD,77,3793,Together,0,1,Spain,62,17,0.0295106070933984,44124.0,0,0,397
